시간,규모,진앙(km),위도,경도,위치
2019-08-20 10:34,2.8,22,33.57,124.81,전남 신안군 흑산도 남남서쪽 135km 해역
2019-08-23 19:50,2.7,7,37.96,124.69,인천 옹진군 백령도 북동쪽 1km 지역
2019-08-28 14:22,2.5,26,36.24,130.01,경북 영덕군 동남동쪽 61km 해역
2019-09-01 12:58,2.3,16,39.51,126.1,북한 평안남도 개천 남동쪽 27km 지역
2019-09-07 23:38,2,14,35.48,129.54,울산 동구 동남동쪽 12km 해역
2019-09-11 4:52,2,9,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2019-09-19 18:19,2.6,6,33.65,124.99,전남 신안군 흑산도 남남서쪽 120km 해역
2019-09-21 15:11,3.5,17,38.67,127.17,북한 강원 평강 북북서쪽 31km 지역
2019-09-22 11:07,3.3,17,34.16,125.16,전남 신안군 흑산도 남남서쪽 62km 해역
2019-09-26 2:57,2.3,8,36.09,129.33,경북 포항시 북구 북북서쪽 6km 지역
2019-10-02 22:36,2.3,11,38.79,125.78,북한 황해북도 송림 동북동쪽 14km 지역
2019-10-04 3:57,2.6,9,35.47,128.86,경남 밀양시 동남동쪽 11km 지역
2019-10-12 20:46,2.5,17,35.18,129.77,울산 동구 남동쪽 48km 해역
2019-10-13 19:52,2,20,36.53,129.65,경북 영덕군 동북동쪽 28km 해역
2019-10-15 22:30,2.3,3,38.77,125.71,북한 황해북도 송림 동북동쪽 8km 지역
2019-10-20 0:05,2.2,10,33.41,125.13,제주 제주시 서쪽 130km 해역
2019-10-27 15:37,3.4,11,35.41,128.49,경남 창녕군 남쪽 15km 지역
2019-10-30 2:01,2.3,5,36.68,128.61,경북 안동시 북서쪽 16km 지역
2019-10-31 16:29,2.1,3,37.24,126.11,인천 옹진군 서남서쪽 52km 지역
2019-11-09 23:14,2.4,9,37.62,124.65,인천 옹진군 백령도 남쪽 37km 해역
2019-11-21 6:08,2.3,6,35.13,124.93,전남 신안군 흑산도 북서쪽 73km 해역
2019-11-21 19:55,2.4,12,33.83,128.09,전남 여수시 거문도 동남동쪽 75km 해역
2019-11-29 12:04,2,21,36.86,129.79,경북 울진군 동남동쪽 38km 해역
2019-12-04 17:19,2.6,9,33.94,124.7,전남 신안군 흑산도 남서쪽 106km 해역
2019-12-08 12:09,2,0,35.12,124.96,전남 신안군 흑산도 북서쪽 70km 해역
2019-12-12 20:29,2.1,21,33.55,126.92,제주 제주시 동쪽 36km 해역
2019-12-15 14:15,2,11,37.16,126.22,충남 서산시 북북서쪽 46km 해역
2019-12-17 16:00,2.1,11,38.01,126,북한 황해남도 해주 동쪽 25km 지역
2019-12-24 6:19,2.4,18,33.29,127.16,제주 서귀포시 동쪽 56km 해역
2019-12-29 8:43,2.3,17,33.33,127.16,제주 서귀포시 동쪽 56km 해역
2019-12-30 0:32,3.5,20,35.56,128.9,경남 밀양시 동북동쪽 15km 지역
2019-12-30 1:44,2.1,19,35.56,128.9,경남 밀양시 동북동쪽 15km 지역
2020-01-08 6:03,2,17,35.91,128.38,경북 성주군 동쪽 9km 지역
2020-01-15 22:46,2.1,8,37.11,128.29,충북 제천시 동남동쪽 9km 지역
2020-01-29 9:33,2.5,1,41.29,129.11,북한 함경북도 길주 북북서쪽 41km 지역
2020-01-30 0:52,3.2,21,36.59,128.12,경북 상주시 북쪽 20km 지역
2020-02-09 14:41,2.4,9,35.77,129.03,경북 경주시 서남서쪽 18km 지역
2020-02-16 20:03,2.7,19,36.26,130.49,경북 영덕군 동쪽 102km 해역
2020-02-29 22:02,2.7,8,38.46,126.17,북한 황해북도 평산 북서쪽 24km 지역
2020-02-29 22:03,2.4,8,38.45,126.17,북한 황해북도 평산 북서쪽 24km 지역
2020-03-10 1:16,2,12,35.44,125.54,전북 군산시 어청도 남남서쪽 85km 해역
2020-03-20 16:02,2.7,9,35.39,128.01,경남 산청군 동남동쪽 13km 지역
2020-04-03 19:44,2.2,0,38.75,125.72,북한 황해북도 송림 동북동쪽 8km 지역
2020-04-18 7:36,2.3,14,37.58,126.14,인천 강화군 서남서쪽 36km 해역
2020-04-22 20:54,2.1,9,38.11,130.01,강원 동해시 북동쪽 102km 해역
2020-04-24 2:07,2.3,15,35.3,125.54,전남 신안군 흑산도 북쪽 73km 해역
2020-04-27 11:07,2.8,6,35.8,127.53,전북 장수군 북쪽 17km 지역
2020-04-28 12:06,2.4,10,36.16,127.43,충남 금산군 북서쪽 8km 지역
2020-04-28 12:52,2.1,22,34.66,126.41,전남 해남군 서북서쪽 20km 지역
2020-04-29 15:10,2.4,3,39.39,126.13,북한 평안남도 성천 북북서쪽 18km 지역
2020-04-30 7:13,2.4,21,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-02 2:57,2.3,21,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03 22:07,3.1,21,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-05 6:44,2.4,0,38.47,126.16,북한 황해북도 평산 북서쪽 26km 지역
2020-05-07 2:07,2.1,17,34.77,124.68,전남 신안군 흑산도 서쪽 73km 해역
2020-05-09 1:57,2.2,21,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-09 12:27,2.2,8,38.87,126.22,북한 평안남도 성천 남쪽 41km 지역
2020-05-11 19:45,3.8,16,38.68,127.18,북한 강원 평강 북북서쪽 32km 지역
2020-05-13 15:19,2.8,12,36.1,127.34,전북 완주군 북동쪽 27km 지역
2020-05-22 21:18,2.1,11,37.67,125,북한 황해남도 옹진 남서쪽 43km 해역
2020-05-27 19:23,2.8,6,36.01,128.01,경북 김천시 남남서쪽 17km 지역
2020-06-04 2:21,2.5,6,38.75,125.69,북한 황해북도 송림 동북동쪽 5km 지역
2020-06-08 0:52,2.1,5,36.01,128.01,경북 김천시 남남서쪽 17km 지역
2020-06-21 9:49,2.3,9,38.47,128.52,강원 고성군 북북동쪽 11km 해역
2020-06-23 19:58,2.1,6,37.86,126.9,경기 파주시 북동쪽 15km 지역
2020-06-24 3:28,2.5,0,38.66,125.95,북한 황해북도 사리원 북동쪽 24km 지역
2020-07-03 13:59,2.3,6,37.18,128.71,강원 영월군 동쪽 22km 지역
2020-07-07 14:08,3.3,12,37.19,125.55,인천 옹진군 연평도 남남서쪽 54km 해역
2020-07-11 22:38,2.7,0,37.88,129.58,강원 동해시 북동쪽 57km 해역
2020-07-15 15:20,2.4,0,34.88,124.68,전남 신안군 흑산도 서북서쪽 77km 해역
2020-07-20 19:02,2,11,34.53,128.14,경남 남해군 남남동쪽 41km 해역
2020-07-25 0:34,2.2,7,34.06,125.54,전남 신안군 흑산도 남쪽 66km 해역
2020-08-01 2:58,2,17,38.65,127.16,북한 강원 평강 북북서쪽 29km 지역
2020-08-01 13:15,2,19,36.77,128.48,경북 예천군 북쪽 13km 지역
2020-08-05 1:22,2,7,38.85,125.71,북한 황해북도 송림 북북동쪽 14km 지역
2020-08-07 21:27,2.4,1,41.3,129.09,북한 함경북도 길주 북북서쪽 43km 지역
2020-08-21 3:52,2.5,14,37.91,125.93,북한 황해남도 해주 남동쪽 24km 지역
2020-09-02 19:43,2.3,4,34.38,126.2,전남 진도군 남남서쪽 13km 지역
2020-09-12 13:31,2.4,15,36.03,128.4,경북 칠곡군 북쪽 4km 지역
2020-09-13 0:54,2.9,15,37.64,124.6,인천 옹진군 백령도 남남서쪽 35km 해역
2020-09-20 1:22,2.2,17,36.51,127.14,충남 공주시 북북동쪽 7km 지역
2020-09-22 20:08,2.1,15,36.6,129.37,경북 영덕군 북쪽 21km 지역
2020-10-02 21:31,2.5,0,38.74,125.89,북한 황해북도 송림 동쪽 22km 지역
2020-10-02 22:29,2.6,0,38.74,125.9,북한 황해북도 송림 동쪽 23km 지역
2020-10-03 1:37,2.3,0,38.83,126.03,북한 황해북도 연산 서남서쪽 20km 지역
2020-10-07 4:05,2.1,22,33.92,127.44,전남 여수시 거문도 남동쪽 16km 해역
2020-10-09 4:38,2.1,15,35.75,129.17,경북 경주시 남남서쪽 13km 지역
2020-10-24 15:09,2.1,21,33.93,127.45,전남 여수시 거문도 남동쪽 16km 해역
2020-10-25 19:10,2.5,17,33.89,125.65,전남 진도군 남서쪽 87km 해역
2020-11-04 4:41,2.8,2,38.79,125.72,북한 황해북도 송림 북동쪽 10km 지역
2020-11-04 7:23,2.2,23,35.83,129.78,경북 포항시 남구 동남동쪽 43km 해역
2020-11-04 16:50,2.4,22,35.84,129.79,경북 포항시 남구 동남동쪽 43km 해역
2020-11-06 18:27,2,8,36.43,128.14,경북 상주시 북서쪽 3km 지역
2020-11-08 15:26,2.9,9,36.41,128.22,경북 상주시 동쪽 5km 지역
2020-11-15 0:00,2.1,17,35.76,129.18,경북 경주시 남남서쪽 11km 지역
2020-11-17 3:10,2.6,4,41.28,129.18,북한 함경북도 길주 북북서쪽 38km 지역
2020-11-19 23:17,3.1,15,37.99,125.37,북한 황해남도 옹진 북쪽 7km 지역
2020-12-15 17:15,2.3,16,37.7,125.17,북한 황해남도 옹진 남남서쪽 31km 해역
2020-12-18 17:17,2.7,16,37.66,129.32,강원 동해시 북동쪽 24km 해역
2020-12-23 21:28,2.2,12,37.73,126.73,경기 파주시 남서쪽 6km 지역
2021-01-14 8:17,2.1,0,36.86,125.43,충남 태안군 서격렬비도 북북서쪽 30km 해역
2021-01-24 6:23,2.1,11,35.84,125.14,전북 군산시 어청도 서남서쪽 81km 해역
2021-02-03 12:17,2.2,8,37.32,126.24,인천 옹진군 서남서쪽 38km 해역
2021-02-06 4:40,2.7,5,35.81,127.53,전북 장수군 북쪽 18km 지역
2021-02-08 3:37,3.2,24,40.67,127.45,북한 함경남도 장진 북북동쪽 37km 지역
2021-02-08 7:46,2.3,24,40.64,127.62,북한 함경남도 장진 북동쪽 43km 지역
2021-02-10 19:28,2.1,9,37.32,126.24,인천 옹진군 서남서쪽 38km 해역
2021-02-15 18:59,2.5,14,35.99,126.84,전북 군산시 동북동쪽 10km 지역
2021-02-21 9:03,2.2,18,35.47,126.34,전남 영광군 북서쪽 27km 해역
2021-03-16 2:51,2.6,18,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2021-04-13 21:56,2,13,36.02,126.91,전북 익산시 북북서쪽 9km 지역
2021-04-16 1:43,2.2,11,37.29,127.71,경기 여주시 동쪽 7km 지역
2021-04-19 14:20,3.7,15,35.07,125.08,전남 신안군 흑산도 북서쪽 54km 해역
2021-04-19 15:48,2.7,20,41.28,129.13,북한 함경북도 길주 북북서쪽 40km 지역
2021-04-20 2:13,2.6,15,35.08,125.05,전남 신안군 흑산도 북서쪽 57km 해역
2021-04-23 2:41,2.2,6,40.49,127.51,북한 함경남도 장진 동북동쪽 26km 지역
2021-04-25 17:07,2.3,5,37.48,124.36,인천 옹진군 백령도 남남서쪽 60km 해역
2021-04-28 12:00,2.5,20,35.65,129.79,울산 동구 동북동쪽 37km 해역
2021-04-29 5:12,2,18,35.65,129.83,울산 동구 동북동쪽 41km 해역
2021-04-30 16:15,2.1,7,35.52,128.88,경남 밀양시 동쪽 12km 지역
2021-05-13 6:04,2,10,35.89,127.33,전북 완주군 동쪽 15km 지역
2021-05-26 6:13,2.2,0,35.83,124.56,충남 태안군 서격렬비도 남서쪽 124km 해역
2021-05-30 23:53,2.4,9,38.73,126.06,북한 황해북도 연산 남서쪽 23km 지역
2021-06-07 18:34,2.1,13,33.68,128.07,전남 여수시 거문도 동남동쪽 80km 해역
2021-06-13 6:13,2,26,36.97,130.34,경북 울릉군 울릉도 남서쪽 76km 해역
2021-06-13 23:57,2.5,15,41.29,129.13,북한 함경북도 길주 북북서쪽 41km 지역
2021-06-14 22:42,2.4,20,35.81,129.77,경북 포항시 남구 동남동쪽 43km 해역
2021-07-07 6:57,2.3,20,36.77,128.46,경북 예천군 북쪽 14km 지역
2021-07-26 6:50,2.2,14,36.32,128.21,경북 상주시 남남동쪽 11km 지역
2021-07-31 5:17,2.5,22,35.65,128.4,대구 달성군 남남서쪽 14km 지역
2021-08-01 14:19,2.2,13,35.65,129.53,울산 북구 동북동쪽 17km 해역
2021-08-15 9:32,2,18,35.1,129.78,부산 기장군 동남동쪽 53km 해역
2021-08-18 16:57,2.1,0,35.1,129.84,부산 기장군 동남동쪽 58km 해역
2021-08-20 22:26,2.1,5,38.37,127.99,북한 강원 회양 남동쪽 50km 지역
2021-08-21 9:40,4,7,35.7,124.7,전북 군산시 어청도 서남서쪽 124km 해역
2021-08-26 15:58,2.3,17,35.07,125.12,전남 신안군 흑산도 북북서쪽 52km 해역
2021-08-28 7:03,2.2,15,35,127.73,전남 광양시 북북동쪽 7km 지역
2021-08-29 13:03,2.2,9,35.31,128.49,경남 함안군 동북동쪽 9km 지역
2021-08-29 18:47,2.6,15,36.98,125.02,충남 태안군 서격렬비도 북서쪽 62km 해역
2021-09-01 18:39,2.4,15,41.3,129.13,북한 함경북도 길주 북북서쪽 42km 지역
2021-09-11 3:47,2.1,8,41.29,129.15,북한 함경북도 길주 북북서쪽 40km 지역
2021-09-12 2:04,2.1,13,35.53,128.53,경남 창녕군 동남동쪽 4km 지역
2021-09-14 3:36,2.2,16,35.41,128.78,경남 밀양시 남남동쪽 11km 지역
2021-09-17 5:30,2.2,8,36.71,126.12,충남 태안군 서남서쪽 16km 지역
2021-09-20 6:58,2.2,8,34.88,127.25,전남 보성군 북동쪽 20km 지역
2021-09-23 12:02,2.6,16,35.42,128.49,경남 창녕군 남쪽 14km 지역
2021-10-06 21:55,2.5,13,35.25,127.86,경남 하동군 북북동쪽 23km 지역
2021-10-17 23:13,2.4,33,41.26,129.45,북한 함경북도 길주 북북동쪽 36km 지역
2021-10-19 6:41,2.6,0,40.37,127.28,북한 함경남도 장진 동남동쪽 4km 지역
2021-10-19 6:45,2.8,0,40.41,127.27,북한 함경남도 장진 북동쪽 4km 지역
2021-10-19 22:13,2.2,22,35.9,129.75,경북 포항시 남구 동남동쪽 37km 해역
2021-10-22 6:51,2.4,14,36.9,128.22,충북 제천시 남쪽 26km 지역
2021-11-12 1:31,2.1,8,36.15,129.38,경북 포항시 북구 북쪽 12km 지역
2021-11-16 11:57,2.1,18,35.06,125.06,전남 신안군 흑산도 북서쪽 54km 해역
2021-11-16 20:53,2.1,8,34.5,125.9,전남 진도군 서쪽 33km 해역
2021-11-17 1:39,2.9,19,35.66,129.75,울산 동구 동북동쪽 35km 해역
2021-11-19 2:35,2.2,11,33.85,124.77,전남 신안군 흑산도 남남서쪽 109km 해역
2021-11-22 5:19,2.1,7,35.48,127.11,전북 순창군 북북서쪽 12km 지역
2021-12-04 12:33,2.3,20,38.02,124.52,인천 옹진군 백령도 서북서쪽 16km 해역
2021-12-09 10:57,2.6,17,33.85,125.51,전남 신안군 흑산도 남쪽 91km 해역
2021-12-14 17:19,4.9,17,33.09,126.16,제주 서귀포시 서남서쪽 41km 해역
2021-12-15 15:06,2.8,14,33.14,126.15,제주 서귀포시 서남서쪽 40km 해역
2021-12-15 22:02,2.3,10,35.79,127.8,경남 거창군 북서쪽 15km 지역
2021-12-17 6:22,3.2,18,33.12,126.18,제주 서귀포시 서남서쪽 38km 해역
2021-12-30 14:21,2.3,19,41.31,129.21,북한 함경북도 길주 북북서쪽 41km 지역
2021-12-30 17:54,2.2,14,41.3,129.17,북한 함경북도 길주 북북서쪽 41km 지역
2022-01-28 6:46,2.3,9,34.37,127.3,전남 고흥군 남쪽 26km 해역
2022-02-02 12:04,2.4,19,35.72,128.99,경북 청도군 동북동쪽 24km 지역
2022-02-04 2:47,2.3,16,37.41,129.51,강원 삼척시 동쪽 31km 해역
2022-02-08 15:57,2.9,16,35.07,125.06,전남 신안군 흑산도 북서쪽 55km 해역
2022-02-10 17:20,2.2,19,35.29,126.59,전남 영광군 동북동쪽 7km 지역
2022-02-11 10:35,3.1,17,41.3,129.21,북한 함경북도 길주 북북서쪽 40km 지역
2022-02-14 14:33,2.3,22,41.27,129.24,북한 함경북도 길주 북북서쪽 36km 지역
2022-02-14 19:47,2.3,18,41.28,129.26,북한 함경북도 길주 북쪽 37km 지역
2022-02-15 6:52,2.5,29,41.29,129.23,북한 함경북도 길주 북북서쪽 38km 지역
2022-02-24 12:07,2.2,21,34,127.59,전남 여수시 거문도 동쪽 25km 해역
2022-02-28 21:31,2.1,24,41.25,129.28,북한 함경북도 길주 북쪽 33km 지역
2022-03-04 2:15,2.1,29,41.24,129.22,북한 함경북도 길주 북북서쪽 33km 지역
2022-03-05 22:16,2.4,12,36.39,127.13,충남 공주시 남쪽 6km 지역
2022-03-06 18:40,2.5,18,37.31,129.54,강원 삼척시 동남동쪽 37km 해역
2022-03-15 0:22,2,12,39.42,126.19,북한 평안남도 성천 북쪽 20km 지역
2022-03-16 18:18,2.3,1,33.7,125.06,전남 신안군 흑산도 남남서쪽 113km 해역
2022-04-03 14:19,2,11,35.69,129.35,경북 경주시 남남동쪽 22km 지역
2022-04-09 10:55,2.2,19,36.54,128.08,경북 상주시 북북서쪽 16km 지역
2022-04-10 2:45,3.4,18,36.45,129.62,경북 영덕군 동쪽 23km 해역
2022-04-12 14:56,2.4,14,36.82,129.47,경북 울진군 남남동쪽 20km 해역
2022-04-16 2:08,2.6,18,34.75,127.26,전남 고흥군 북쪽 16km 지역
2022-04-17 23:33,2.3,9,35.22,128.6,경남 창원시 마산회원구 동쪽 2km 지역
2022-04-18 14:22,2.3,11,37.26,126.1,인천 옹진군 서남서쪽 52km 지역
2022-04-21 2:34,2.3,0,38.85,125.78,북한 황해북도 송림 북동쪽 18km 지역
2022-04-30 9:20,2.3,10,38.98,127.29,북한 강원 원산 남남서쪽 24km 지역
2022-05-13 6:50,2.3,21,33.34,127.22,제주 서귀포시 동쪽 62km 해역
2022-06-02 20:48,2.6,26,38.12,130.98,경북 울릉군 울릉도 북쪽 71km 해역
2022-06-29 15:26,2.3,21,35.89,129.7,경북 포항시 남구 동남동쪽 33km 해역
2022-06-30 2:55,2.1,18,35.9,129.73,경북 포항시 남구 동남동쪽 35km 해역
2022-06-30 22:51,2.3,6,37.02,128.98,경북 봉화군 동북동쪽 26km 지역
2022-07-03 7:54,2.6,13,33.31,127.45,전남 여수시 거문도 남쪽 81km 해역
2022-07-12 0:41,2.1,10,33.14,127.65,제주 서귀포시 동쪽 102km 해역
2022-07-12 0:44,2.2,10,33.14,127.66,제주 서귀포시 동쪽 103km 해역
2022-07-12 9:56,2.3,6,33.12,127.64,제주 서귀포시 동쪽 102km 해역
2022-07-12 10:09,2.7,7,33.11,127.66,제주 서귀포시 동쪽 104km 해역
2022-07-12 10:38,2.6,6,33.13,127.66,제주 서귀포시 동쪽 103km 해역
2022-07-16 13:53,2.1,14,33.64,128.11,전남 여수시 거문도 동남동쪽 85km 해역
2022-07-20 16:19,2,17,36.29,126.87,충남 부여군 서북서쪽 4km 지역
2022-07-21 4:46,2.3,13,35.79,129.2,경북 경주시 남남서쪽 8km 지역
2022-07-21 18:38,2.3,10,36.8,126.25,충남 태안군 북서쪽 7km 지역
2022-07-23 6:27,2.5,1,38.45,125.63,북한 황해북도 사리원 서남서쪽 13km 지역
2022-07-23 16:21,2.4,3,38.44,125.63,북한 황해북도 사리원 서남서쪽 14km 지역
2022-07-29 5:36,2.6,13,35.39,128.24,경남 의령군 북북서쪽 8km 지역
2022-07-31 22:05,2.6,1,38.44,125.62,북한 황해남도 안악 남동쪽 13km 지역
2022-08-03 7:55,3.1,8,33.14,127.67,전남 여수시 거문도 남남동쪽 104km 해역
2022-08-12 19:37,2.7,6,37.41,124.53,인천 옹진군 백령도 남남서쪽 62km 해역
2022-08-16 20:27,2.4,0,38.8,125.95,북한 황해북도 연산 서남서쪽 28km 지역
2022-08-22 13:29,2.4,2,34.75,124.3,전남 신안군 흑산도 서쪽 103km 해역
2022-08-24 18:31,2.1,20,36.47,129.62,경북 영덕군 동북동쪽 24km 해역
2022-08-28 1:54,2.4,12,37.17,125.42,인천 옹진군 연평도 남남서쪽 60km 해역
2022-09-01 8:33,2.5,0,35.11,125.07,전남 신안군 흑산도 북북서쪽 58km 해역
2022-09-03 0:44,2,18,36.39,129.89,경북 영덕군 동쪽 47km 해역
2022-09-10 14:59,3.4,7,38.95,127.29,북한 강원 원산 남남서쪽 26km 지역
2022-09-11 16:28,2.4,13,36.46,129.63,경북 영덕군 동북동쪽 24km 해역
2022-09-22 20:28,2.9,10,40.57,126.71,북한 자강도 용림 북북동쪽 7km 지역
2022-09-23 7:40,2.3,3,35.69,124.59,충남 태안군 서격렬비도 남서쪽 134km 해역
2022-10-01 4:37,2.7,14,36.94,127.13,충남 천안시 서북구 북북서쪽 7km 지역
2022-10-08 2:54,2.5,23,41.3,129.13,북한 함경북도 길주 북북서쪽 42km 지역
2022-10-08 14:33,2.4,14,41.29,129.21,북한 함경북도 길주 북북서쪽 39km 지역
2022-10-29 8:27,3.5,13,36.88,127.88,충북 괴산군 북동쪽 11km 지역
2022-10-29 8:27,4.1,12,36.88,127.88,충북 괴산군 북동쪽 11km 지역
2022-10-29 8:29,2.2,13,36.88,127.87,충북 괴산군 북동쪽 10km 지역
2022-10-29 8:29,2.9,11,36.88,127.88,충북 괴산군 북동쪽 11km 지역
2022-11-01 2:27,2.9,14,36.88,127.88,충북 괴산군 북동쪽 11km 지역
2022-11-03 11:36,2.1,10,35.47,124.9,전남 신안군 흑산도 북북서쪽 101km 해역
2022-11-05 13:21,2.5,11,36.97,126.38,충남 서산시 북북서쪽 22km 해역
2022-11-08 0:45,2.1,8,33.3,127.78,전남 여수시 거문도 남남동쪽 92km 해역
2022-11-13 12:17,2.1,17,35.07,125.07,전남 신안군 흑산도 북서쪽 55km 해역
2022-11-18 3:12,2.2,6,35.52,124.35,전남 신안군 흑산도 북서쪽 136km 해역
2022-11-20 1:01,3.3,20,33.96,125.22,전남 신안군 흑산도 남남서쪽 81km 해역
2022-11-20 15:21,2,11,41.29,129.22,북한 함경북도 길주 북북서쪽 38km 지역
2022-11-29 5:31,2.1,0,38.43,125.63,북한 황해북도 사리원 남서쪽 14km 지역
2022-12-01 15:17,3.2,14,36.17,128.27,경북 김천시 동북동쪽 14km 지역
2022-12-03 13:22,2.9,21,35.77,129.8,울산 북구 동북동쪽 45km 해역
2022-12-16 12:07,2.1,26,41.3,129.22,북한 함경북도 길주 북북서쪽 39km 지역
2022-12-23 19:43,2.3,0,35.14,125.08,전남 신안군 흑산도 북북서쪽 61km 해역
2022-12-25 19:31,2.6,14,36.51,128.65,경북 안동시 남서쪽 10km 지역
2023-01-05 0:28,2.4,24,33.38,127.23,제주 서귀포시 동북동쪽 64km 해역
2023-01-07 5:12,2.4,14,34.52,124.9,전남 신안군 흑산도 서남서쪽 50km 해역
2023-01-07 5:16,2.2,14,34.56,124.95,전남 신안군 흑산도 서남서쪽 45km 해역
2023-01-09 1:28,3.7,19,37.74,126.2,인천 강화군 서쪽 25km 해역
2023-01-13 12:23,2.1,4,35.11,125.06,전남 신안군 흑산도 북서쪽 59km 해역
2023-01-14 5:56,2.1,11,35.08,125.07,전남 신안군 흑산도 북서쪽 56km 해역
2023-01-21 13:37,2.5,15,36.46,129.63,경북 영덕군 동북동쪽 24km 해역
2023-01-23 7:33,2.9,15,37.9,125.71,북한 황해남도 해주 남쪽 16km 해역
2023-02-09 1:10,2.1,10,41.29,129.27,북한 함경북도 길주 북쪽 38km 지역
2023-02-11 8:22,2.3,13,36.52,127.85,충북 보은군 동북동쪽 11km 지역
2023-02-19 7:29,2.5,8,34.67,127.36,전남 고흥군 북동쪽 11km 지역
2023-03-03 11:26,3,8,35.21,127.94,경남 진주시 서북서쪽 16km 지역
2023-03-07 15:13,2.1,16,36.79,125.63,충남 태안군 서격렬비도 북북동쪽 21km 해역
2023-03-10 0:13,2.1,9,41.27,129.06,북한 함경북도 길주 북북서쪽 42km 지역
2023-03-14 2:18,2.4,20,41.27,129.14,북한 함경북도 길주 북북서쪽 38km 지역
2023-03-22 2:09,2,24,35.03,124.43,전남 신안군 흑산도 서북서쪽 99km 해역
2023-03-23 8:35,2,16,33.56,125.66,제주 제주시 서쪽 81km 해역
2023-03-25 18:35,2.4,2,37.19,125.27,인천 옹진군 연평도 남서쪽 65km 해역
2023-03-30 5:47,2.9,22,35.64,125.22,전북 군산시 어청도 남서쪽 86km 해역
2023-04-01 23:26,2.3,0,38.96,124.61,북한 남포 서북서쪽 76km 해역
2023-04-06 0:51,2.7,12,37.94,125.6,북한 황해남도 해주 남서쪽 15km 지역
2023-04-12 22:45,2.1,7,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2023-04-13 5:27,2.1,0,35.11,125.05,전남 신안군 흑산도 북서쪽 59km 해역
2023-04-19 0:45,2.6,14,33.09,125.42,제주 서귀포시 서쪽 108km 해역
2023-04-23 21:06,2.7,0,37.9,129.61,강원 동해시 북동쪽 60km 해역
2023-04-24 13:02,2.9,31,37.85,129.47,강원 동해시 북동쪽 48km 해역
2023-04-24 21:41,2.1,27,37.87,129.53,강원 동해시 북동쪽 53km 해역
2023-04-24 21:50,2.4,27,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-04-25 5:03,2.3,25,37.88,129.54,강원 동해시 북동쪽 54km 해역
2023-04-25 12:02,3.1,28,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-04-25 13:22,2.7,12,36.66,128.12,경북 문경시 북서쪽 10km 지역
2023-04-25 15:55,3.5,33,37.86,129.49,강원 동해시 북동쪽 50km 해역
2023-04-26 6:51,2.2,28,37.86,129.51,강원 동해시 북동쪽 51km 해역
2023-04-26 12:15,2,27,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-04-28 23:39,2.6,27,37.88,129.51,강원 동해시 북동쪽 53km 해역
2023-04-30 19:03,3.1,6,36.32,127.75,충북 옥천군 동쪽 16km 지역
2023-05-05 12:11,2.6,4,39.22,125.13,북한 평안북도 정주 남쪽 52km 해역
2023-05-08 19:51,2.5,17,37.49,129.13,강원 동해시 남남동쪽 4km 해역
2023-05-08 21:12,2.1,23,37.87,129.51,강원 동해시 북동쪽 52km 해역
2023-05-10 1:53,2.5,15,37.49,129.14,강원 동해시 남남동쪽 4km 지역
2023-05-10 13:29,2.2,5,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2023-05-10 16:32,2.5,16,37.49,129.12,강원 동해시 남쪽 4km 지역
2023-05-14 8:35,3.1,30,37.86,129.51,강원 동해시 북동쪽 51km 해역
2023-05-15 6:27,4.5,31,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-05-19 14:03,2.3,15,41.28,129.17,북한 함경북도 길주 북북서쪽 38km 지역
2023-05-22 3:39,2.3,28,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-05-25 22:27,2.4,28,41.23,129.35,북한 함경북도 길주 북쪽 31km 지역
2023-06-05 12:42,2.1,5,35.77,127.18,전북 완주군 남쪽 15km 지역
2023-06-07 15:30,2.1,22,41.31,129.16,북한 함경북도 길주 북북서쪽 42km 지역
2023-06-13 14:23,2,21,35.07,128.5,경남 창원시 마산합포구 남남서쪽 15km 해역
2023-06-16 6:03,3.1,25,34.02,124.8,전남 신안군 흑산도 남서쪽 92km 해역
2023-06-17 22:34,2.1,30,37.86,129.5,강원 동해시 북동쪽 50km 해역
2023-06-18 23:39,2.3,17,41.28,129.19,북한 함경북도 길주 북북서쪽 38km 지역
2023-06-25 11:55,2.4,17,41.32,129.21,북한 함경북도 길주 북북서쪽 42km 지역
2023-07-03 10:04,3.3,14,41.3,129.12,북한 함경북도 길주 북북서쪽 42km 지역
2023-07-05 1:02,2.1,15,41.27,129.21,북한 함경북도 길주 북북서쪽 36km 지역
2023-07-17 10:37,2.4,13,35.31,128.58,경남 함안군 동북동쪽 16km 지역
2023-07-28 13:16,2,17,41.31,129.23,북한 함경북도 길주 북북서쪽 40km 지역
